case,projection,method,region,cell_count,raw_max_abs_K_m,p99_abs_K_m,rms_abs_K_m,mean_abs_K_m,median_abs_K_m,raw_max_over_p99
analytic_a,midplane,least_squares_radius_0.3um,original_staircase_edge,142,6018.480857808663,6015.106303217578,3866.4417001225775,3404.5169469685247,3377.593134300957,1.0005610132923637
analytic_a,midplane,least_squares_radius_0.3um,inside_n_0p1um,283,5998.67173472554,5991.495820429613,3809.423260322786,3300.027363264915,3446.653273877731,1.0011976832682514
analytic_a,midplane,least_squares_radius_0.3um,inside_n_0p2um,283,5913.083344788504,5899.439798503725,3731.23114040831,3207.233818595538,3425.4043617920925,1.0023126850600697
analytic_a,midplane,least_squares_radius_0.3um,inside_n_0p3um,283,5603.46648880199,5553.299926332456,3454.8277160955395,2932.935517411797,3192.6147366443447,1.009033649025808
analytic_a,midplane,least_squares_radius_0.3um,inside_band_0p1_to_0p3um,425,5913.083344788504,5892.922824056228,3673.2445405929334,3147.274653552318,3342.342754195462,1.0034211411440817
analytic_a,midplane,least_squares_radius_0.4um,original_staircase_edge,142,6004.196736390779,5997.484164782775,3839.2599618317186,3335.69727474333,3428.8622511558583,1.0011192312348933
analytic_a,midplane,least_squares_radius_0.4um,inside_n_0p1um,283,5915.241361115862,5902.048858512988,3738.3090317786587,3220.7468518589353,3376.9662976757604,1.0022352411711817
analytic_a,midplane,least_squares_radius_0.4um,inside_n_0p2um,283,5782.883312070157,5770.052593524023,3635.728545464006,3115.121495041799,3339.071229252731,1.0022236744532511
analytic_a,midplane,least_squares_radius_0.4um,inside_n_0p3um,283,5419.319285856329,5367.570754327624,3361.779948589366,2862.689559933955,3101.9417632095806,1.0096409593645286
analytic_a,midplane,least_squares_radius_0.4um,inside_band_0p1_to_0p3um,425,5782.883312070157,5755.4647235863795,3572.4519743379956,3056.324987717481,3270.7117231067264,1.00476392260236
analytic_a,thickness_average,mask_aware_finite_difference,original_staircase_edge,142,6322.082940876435,6319.32006837022,4079.2278087910227,3626.469512906342,3203.3062354644603,1.000437210408133
analytic_a,thickness_average,mask_aware_finite_difference,inside_n_0p1um,283,6654.492124937956,6648.577156873083,4220.958578934775,3641.0028443017018,3810.84670516753,1.0008896592346466
analytic_a,thickness_average,mask_aware_finite_difference,inside_n_0p2um,283,6654.492124937956,6648.577156873083,4193.886797831242,3562.0843935252224,3884.251304894507,1.0008896592346466
analytic_a,thickness_average,mask_aware_finite_difference,inside_n_0p3um,283,5945.486273998686,5938.221400121608,3673.615765856194,3093.3200538137135,3460.130917488521,1.0012234090626746
analytic_a,thickness_average,mask_aware_finite_difference,inside_band_0p1_to_0p3um,425,6654.492124937956,6638.665287916947,4078.382204374716,3453.3572124028456,3780.026924279772,1.0023840390100425
analytic_a,thickness_average,least_squares_radius_0.2um,original_staircase_edge,142,6521.6356181196925,6518.476989979893,4174.326104723293,3649.2014506096657,3715.395304034354,1.0004845653585424
analytic_a,thickness_average,least_squares_radius_0.2um,inside_n_0p1um,283,6559.586435987721,6557.280963028655,4173.402954875711,3587.219953845853,3763.6623457742166,1.0003515897781512
analytic_a,thickness_average,least_squares_radius_0.2um,inside_n_0p2um,283,6496.585360140132,6483.551290997738,4107.5704396658675,3500.8490271370256,3797.480429625314,1.002010328685221
analytic_a,thickness_average,least_squares_radius_0.2um,inside_n_0p3um,283,6022.8484602248345,5942.7364939394465,3656.1598114153903,3080.327952350803,3430.7785208047626,1.0134806526197297
analytic_a,thickness_average,least_squares_radius_0.2um,inside_band_0p1_to_0p3um,425,6496.585360140132,6473.459094892034,4010.989274250309,3405.7354374883885,3728.567816769039,1.003572474145445
analytic_a,thickness_average,least_squares_radius_0.3um,original_staircase_edge,142,6563.233951878524,6559.765108044989,4198.890945122904,3623.8439582222622,3758.9808613074874,1.000528806104548
analytic_a,thickness_average,least_squares_radius_0.3um,inside_n_0p1um,283,6461.470774278186,6453.879035651167,4088.1466765872606,3493.088237101499,3752.786842778809,1.0011763063089782
analytic_a,thickness_average,least_squares_radius_0.3um,inside_n_0p2um,283,6296.046068660147,6276.158330034879,3971.5231676184762,3378.175640591832,3666.223455619355,1.0031687757987389
analytic_a,thickness_average,least_squares_radius_0.3um,inside_n_0p3um,283,5851.902724805935,5823.13197860425,3591.3964618192917,3032.782037099183,3397.712474498431,1.0049407683541083
analytic_a,thickness_average,least_squares_radius_0.3um,inside_band_0p1_to_0p3um,425,6296.046068660147,6269.929367996753,3890.3580689185883,3302.1089244902705,3631.285218065809,1.0041653899319345
analytic_a,thickness_average,least_squares_radius_0.4um,original_staircase_edge,142,6450.540043728665,6448.051920251466,4132.969680505611,3538.2056129415605,3783.7324594069887,1.0003858721219947
analytic_a,thickness_average,least_squares_radius_0.4um,inside_n_0p1um,283,6304.306611320974,6294.3799184164445,3981.8112872805514,3392.616164833885,3671.9750786935692,1.0015770724095452
analytic_a,thickness_average,least_squares_radius_0.4um,inside_n_0p2um,283,6111.885312992154,6092.090284334121,3841.911027159371,3262.775575043767,3580.648895868721,1.0032492999502873
analytic_a,thickness_average,least_squares_radius_0.4um,inside_n_0p3um,283,5654.680004833407,5623.356722158784,3501.077976915597,2962.9203643031824,3281.8792905337496,1.0055702108584352
analytic_a,thickness_average,least_squares_radius_0.4um,inside_band_0p1_to_0p3um,425,6111.885312992154,6082.1591922242305,3762.6976231312246,3192.124907853157,3509.108061250932,1.0048874289258865
analytic_b,surface,mask_aware_finite_difference,original_staircase_edge,142,7918.459658780991,7914.599959986561,5609.2595435175635,5222.091896688161,5652.367344593483,1.0004876682098833
analytic_b,surface,mask_aware_finite_difference,inside_n_0p1um,283,8078.961892595437,8067.133685829368,5363.782255462767,4881.484745900551,5030.371662015901,1.0014662217370771
analytic_b,surface,mask_aware_finite_difference,inside_n_0p2um,283,8078.961892595437,8067.133685829368,5200.672406614501,4616.382774273283,4079.3280217905376,1.0014662217370771
analytic_b,surface,mask_aware_finite_difference,inside_n_0p3um,283,7750.556520632329,7739.906172232983,4815.841362106856,4133.290092516469,4394.645549630802,1.0013760306859474
analytic_b,surface,mask_aware_finite_difference,inside_band_0p1_to_0p3um,425,8078.961892595437,8059.263377872297,5116.426478962864,4498.953188231941,4294.240666902731,1.002444207838799
analytic_b,surface,least_squares_radius_0.2um,original_staircase_edge,142,7992.557466367124,7990.876950871765,5467.92601570909,5044.9347964955405,5163.518242293772,1.0002103042639363
analytic_b,surface,least_squares_radius_0.2um,inside_n_0p1um,283,8021.6564033071145,8011.715838008358,5286.837832873126,4792.010019856252,4507.570244485176,1.0012407536038157
analytic_b,surface,least_squares_radius_0.2um,inside_n_0p2um,283,8001.459892656337,7990.891435502493,5164.629133078849,4601.797522419032,4223.410465990528,1.0013225629755012
analytic_b,surface,least_squares_radius_0.2um,inside_n_0p3um,283,7774.252676196147,7675.991715807861,4776.416261366744,4109.401414863051,4352.048291266522,1.0128010769196023
analytic_b,surface,least_squares_radius_0.2um,inside_band_0p1_to_0p3um,425,8001.459892656337,7976.895070655485,5077.504336020298,4480.429195258482,4260.01290774552,1.0030794966942989
analytic_b,surface,least_squares_radius_0.3um,original_staircase_edge,142,8044.452646190302,8038.257906415503,5323.993155904084,4839.991689466202,4463.785279365609,1.0007706570063963
analytic_b,surface,least_squares_radius_0.3um,inside_n_0p1um,283,7989.950261768514,7979.663973262131,5158.529486389359,4610.445535243821,3976.5622228974803,1.00128906286541
analytic_b,surface,least_squares_radius_0.3um,inside_n_0p2um,283,7886.131219685043,7875.125278377755,5036.65764047625,4456.8518828986835,4147.101015273275,1.0013975576156873
analytic_b,surface,least_squares_radius_0.3um,inside_n_0p3um,283,7559.461207734242,7512.938968221945,4684.619966523176,4057.7383331583515,4132.22801906194,1.0061922823690004
analytic_b,surface,least_squares_radius_0.3um,inside_band_0p1_to_0p3um,425,7886.131219685043,7871.890526642183,4959.453942124246,4366.3690867554715,4147.101015273275,1.0018090562863726
analytic_b,surface,least_squares_radius_0.4um,original_staircase_edge,142,7992.580859782317,7988.714370025763,5205.016353245482,4668.657830605449,3975.6793469486533,1.0004839939917067
analytic_b,surface,least_squares_radius_0.4um,inside_n_0p1um,283,7900.5976399675465,7891.621434106785,5051.728157896292,4478.923327269014,4122.6562581496555,1.001137434928387
analytic_b,surface,least_squares_radius_0.4um,inside_n_0p2um,283,7759.811996378385,7742.3107785952025,4914.959532938542,4322.491062860458,4181.072498339274,1.0022604643863646
analytic_b,surface,least_squares_radius_0.4um,inside_n_0p3um,283,7367.651365220282,7308.8713330146775,4586.942940675518,3987.8629436115502,4047.1697350706045,1.0080422858095874
analytic_b,surface,least_squares_radius_0.4um,inside_band_0p1_to_0p3um,425,7759.811996378385,7732.190957357254,4839.669237736857,4244.821083183524,4181.072498339274,1.0035722137714214
analytic_b,midplane,mask_aware_finite_difference,original_staircase_edge,142,8357.686436981727,8354.049046447242,5589.137130422815,5110.293932409552,4947.631282727953,1.000435404498377
analytic_b,midplane,mask_aware_finite_difference,inside_n_0p1um,283,9080.207803928479,9072.205746191567,5727.186881961598,5041.860587091841,4891.744079233086,1.000882041033987
analytic_b,midplane,mask_aware_finite_difference,inside_n_0p2um,283,9080.207803928479,9072.205746191567,5785.095034529038,4965.1682131850675,5251.147550433412,1.000882041033987
analytic_b,midplane,mask_aware_finite_difference,inside_n_0p3um,283,8547.094571405187,8536.979042932397,5301.063547819542,4473.033798352147,4955.081728929866,1.0011849072630867
analytic_b,midplane,mask_aware_finite_difference,inside_band_0p1_to_0p3um,425,9080.207803928479,9057.299429369945,5690.33641614487,4858.785578083078,5209.982516269597,1.0025292720790757
analytic_b,midplane,least_squares_radius_0.2um,original_staircase_edge,142,8669.541715147154,8664.423829154344,5648.0588065706625,5068.3676953427375,4325.5208324835485,1.0005906781678418
analytic_b,midplane,least_squares_radius_0.2um,inside_n_0p1um,283,8876.357164230549,8856.296223180057,5680.5227041730805,4973.3547679988005,5048.408198735126,1.0022651614789018
analytic_b,midplane,least_squares_radius_0.2um,inside_n_0p2um,283,8876.357164230549,8871.686577588676,5667.136928637475,4887.384873242943,5166.061226595137,1.0005264598338799
analytic_b,midplane,least_squares_radius_0.2um,inside_n_0p3um,283,8600.294584368321,8504.04672360262,5254.630440329714,4439.210583502002,4934.7386740733255,1.0113178894582704
analytic_b,midplane,least_squares_radius_0.2um,inside_band_0p1_to_0p3um,425,8876.357164230549,8858.900082960396,5590.2102411662845,4791.700381786215,5135.191043922944,1.0019705698344799
analytic_b,midplane,least_squares_radius_0.3um,original_staircase_edge,142,8888.874068368392,8883.70749233171,5707.276937353256,5018.865416100367,5004.490455834185,1.0005815788105519
analytic_b,midplane,least_squares_radius_0.3um,inside_n_0p1um,283,8865.734708562339,8856.479998286106,5631.735659525527,4872.45120712978,5081.496518226868,1.001044964848114
analytic_b,midplane,least_squares_radius_0.3um,inside_n_0p2um,283,8743.969849790823,8725.067149770402,5520.389398363152,4739.574268228293,5051.380152840826,1.0021664818958922
analytic_b,midplane,least_squares_radius_0.3um,inside_n_0p3um,283,8295.471382303927,8226.269191019146,5121.06718462335,4343.028467456964,4729.486464421766,1.0084123421781932
analytic_b,midplane,least_squares_radius_0.3um,inside_band_0p1_to_0p3um,425,8743.969849790823,8714.889864675522,5436.848038803464,4652.9573961084625,4967.919799568439,1.0033368161350118
analytic_b,midplane,least_squares_radius_0.4um,original_staircase_edge,142,8874.846200594922,8865.306068089285,5674.299691112718,4923.337852335604,5070.347792228143,1.0010761199255125
analytic_b,midplane,least_squares_radius_0.4um,inside_n_0p1um,283,8747.130110864808,8727.596192371031,5530.489120271925,4758.664858812166,5044.936688333065,1.00223817853888
analytic_b,midplane,least_squares_radius_0.4um,inside_n_0p2um,283,8555.816699619458,8537.554446475517,5382.316552309999,4606.104503324426,4924.405290264601,1.00213904968436
analytic_b,midplane,least_squares_radius_0.4um,inside_n_0p3um,283,8023.383724820662,7951.719042975855,4982.078975498904,4237.74328269202,4598.405922140207,1.0090124766050572
analytic_b,midplane,least_squares_radius_0.4um,inside_band_0p1_to_0p3um,425,8555.816699619458,8513.737937427537,5289.852082663414,4520.348278240464,4853.687844848459,1.0049424544778314
analytic_b,thickness_average,mask_aware_finite_difference,original_staircase_edge,142,9325.735209378974,9321.626528004976,6012.0886451920405,5337.892714150612,4771.05012059462,1.0004407687179544
analytic_b,thickness_average,mask_aware_finite_difference,inside_n_0p1um,283,9845.205437133718,9836.014771819502,6240.28214562367,5376.674046882964,5671.2536259041135,1.000934389132939
analytic_b,thickness_average,mask_aware_finite_difference,inside_n_0p2um,283,9845.205437133718,9836.014771819502,6212.521218739494,5272.423659455708,5778.14244799142,1.000934389132939
analytic_b,thickness_average,mask_aware_finite_difference,inside_n_0p3um,283,8811.944621845969,8801.289763668665,5452.747023284495,4589.972177333307,5149.053749364522,1.0012106019076075
analytic_b,thickness_average,mask_aware_finite_difference,inside_band_0p1_to_0p3um,425,9845.205437133718,9821.992980932704,6044.417213755995,5114.839176516989,5603.801439288171,1.0023633142729869
analytic_b,thickness_average,least_squares_radius_0.2um,original_staircase_edge,142,9631.405933107117,9626.764717070793,6162.5124715485335,5379.975880882739,5472.639457073637,1.000482115868906
analytic_b,thickness_average,least_squares_radius_0.2um,inside_n_0p1um,283,9697.176664514416,9692.219730868223,6172.283190739651,5299.021708025359,5617.446270302528,1.000511434303373
analytic_b,thickness_average,least_squares_radius_0.2um,inside_n_0p2um,283,9606.891377996255,9584.674587436466,6082.389028172116,5178.943208970569,5618.10297412591,1.0023179493844174
analytic_b,thickness_average,least_squares_radius_0.2um,inside_n_0p3um,283,8920.424904460207,8809.867934682854,5426.142610301916,4569.697993776614,5065.432448734111,1.0125492198744672
analytic_b,thickness_average,least_squares_radius_0.2um,inside_band_0p1_to_0p3um,425,9606.891377996255,9574.543531298797,5942.772949799526,5042.119976054332,5497.048578681858,1.0033785262547206
analytic_b,thickness_average,least_squares_radius_0.3um,original_staircase_edge,142,9702.989897723482,9699.657099347256,6208.891815644997,5352.35434929658,5576.8096667278405,1.000343599607913
analytic_b,thickness_average,least_squares_radius_0.3um,inside_n_0p1um,283,9558.316989257537,9545.144231667693,6052.4451256065695,5165.798001461518,5558.033828300558,1.001380048040148
analytic_b,thickness_average,least_squares_radius_0.3um,inside_n_0p2um,283,9315.848656306516,9288.875931495213,5883.279203749696,4999.023079650392,5461.624388534076,1.0029037662910156
analytic_b,thickness_average,least_squares_radius_0.3um,inside_n_0p3um,283,8667.31563774388,8629.983437229766,5328.054832203984,4496.461649031564,5018.394284832889,1.0043258716294938
analytic_b,thickness_average,least_squares_radius_0.3um,inside_band_0p1_to_0p3um,425,9315.848656306516,9279.915965563272,5764.873572593528,4888.568783124836,5360.807351305062,1.0038720922556397
analytic_b,thickness_average,least_squares_radius_0.4um,original_staircase_edge,142,9543.478522843241,9539.777481644654,6117.45275262952,5231.105397960086,5617.136163103049,1.0003879588602258
analytic_b,thickness_average,least_squares_radius_0.4um,inside_n_0p1um,283,9328.005398469602,9312.561715239393,5898.096910259649,5020.4448269141685,5450.012342230383,1.0016583711015774
analytic_b,thickness_average,least_squares_radius_0.4um,inside_n_0p2um,283,9047.409215126814,9016.34352482382,5693.868573292093,4831.254026396511,5321.048867952818,1.0034454865453455
analytic_b,thickness_average,least_squares_radius_0.4um,inside_n_0p3um,283,8375.694474497092,8334.460787902473,5193.261070527308,4391.29520288647,4874.166404659396,1.0049473730387537
analytic_b,thickness_average,least_squares_radius_0.4um,inside_band_0p1_to_0p3um,425,9047.409215126814,9007.543882118669,5577.483092920566,4727.4966220988435,5193.784399457569,1.004425771723109
